,Stock,Name,전화번호/0A1090,중분류/0A1132,PER(FY End)/0D2103,Dividend Yield(FY End)/0D2153,PBR(FY End)/0D2123,기말주가/0D1133,유동자산(계)/012000,유동부채(계)/016000,부채비율/093060,유동비율/193020,자기자본순이익율/092070,매출액/121000,재고자산회전율1/194080,매출채권회전율/194120,EBITDA/0D2010,주당순이익/0D2001,주당순이익/0D2001.1,PCR(FY End)/0D2133,매출액증가율/091060,영업이익(손실)/125000,Final Grade,Environment,Social,Governance
96,52330.0,코텍,032-860-3000,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,0.57178886464,11100.0,190390969000.0,26762203000.0,10.3,711.42,-0.72,93732311000.0,3.62,4.61,-5315349000.0,-49,-78,,-8.94,-6995707000.0,96,96,96,96
97,36200.0,유니셈,031-379-5800,C29000/기타 기계 및 장비 제조업,17.50305997552,0.0,2.6237521123,14300.0,165034368000.0,50423169000.0,31.39,327.3,30.58,161055813000.0,13.38,5.5,28649111000.0,735,817,23.74192691471,43.75,27912931000.0,97,97,97,97
98,65130.0,탑엔지니어링,054-482-0342,C29000/기타 기계 및 장비 제조업,46.26865671641,0.0,0.7678411609,9300.0,118182321000.0,77684966000.0,40.71,152.13,3.05,92203032000.0,7.99,2.44,2206338000.0,-413,201,,28.15,351934000.0,98,98,98,98
99,99220.0,에스디엔,02-446-6691,G46000/도매 및 상품중개업,,0.0,1.81985678518,3220.0,53685086000.0,48087035000.0,71.89,111.64,-6.36,32573318000.0,6.96,2.55,-1449730000.0,194,-57,,-25.77,-2680282000.0,99,99,99,99
100,86960.0,한컴MDS,031-627-3000,J58000/출판업,60.48689138576,0.0,1.36722123078,16150.0,57589984000.0,16641414000.0,15.21,346.06,3.86,46545175000.0,7.25,6.01,3433124000.0,483,267,,-19.99,2591340000.0,100,100,100,100
101,48910.0,대원미디어,02-6373-3000,G46000/도매 및 상품중개업,221.26436781609,0.0,9.85615139048,38500.0,29976577000.0,21175140000.0,38.74,141.56,6.33,111722151000.0,23.56,27.63,4634399000.0,-7,174,2722.7722772277,16.2,2632830000.0,101,101,101,101
102,58420.0,제이웨이,02-3454-0641,J59000/영상·오디오 기록물 제작 및 배급업,,0.0,17.25653111767,2160.0,1083062000.0,5095161000.0,743.06,21.26,-344.33,1943908000.0,2.98,6.12,-634274000.0,-673,-705,,-25.98,-777064000.0,102,102,102,102
103,60280.0,큐렉소,02-3446-0663,G47000/소매업; 자동차 제외,,0.0,8.27403891544,9640.0,49957978000.0,3687526000.0,41.23,1354.78,-2.98,17459030000.0,1.51,3.2,-996813000.0,12,-20,,-0.4,-1466996000.0,103,103,103,103
104,67000.0,조이시티,031-789-6500,J58000/출판업,60.41666666666,0.0,6.15404203847,11600.0,64609499000.0,31069947000.0,40.25,207.95,20.29,106433632000.0,,8.81,15924284000.0,846,192,26.86180066691,48.23,13424415000.0,104,104,104,104
105,33830.0,티비씨,053-760-1900,J60000/방송업,78.5,0.0,1.37104732296,1570.0,71376457000.0,5055219000.0,5.83,1411.94,3.38,17494631000.0,,2.88,2306388000.0,37,20,37.32762719923,6.58,1663283000.0,105,105,105,105
106,90150.0,광진윈텍,051-711-2222,C30000/자동차 및 트레일러 제조업,17.56944444444,0.0,1.25292803835,5060.0,41014927000.0,39682387000.0,128.37,103.36,12.99,41168116000.0,8.2,3.25,2487037000.0,183,288,9.66922092067,12.59,1925707000.0,106,106,106,106
107,65150.0,엠피대산,02-596-3300,G46000/도매 및 상품중개업,7.46564885496,0.0,2.76302407051,978.0,41288134000.0,17418186000.0,40.02,237.04,77.5,19776226000.0,26.23,5.1,-657528000.0,-140,131,,-19.28,-1344751000.0,107,107,107,107
108,19990.0,에너토크,031-880-2800,C29000/기타 기계 및 장비 제조업,417.14285714285,0.0,3.2604787544,14600.0,22669908000.0,2244657000.0,13.3,1009.95,1.57,9469935000.0,3.63,3.07,735851000.0,-70,35,191.42519994755,-17.35,191313000.0,108,108,108,108
109,45390.0,대아티아이,032-680-0800,C28000/전기장비 제조업,101.77419354838,0.0,4.43198898675,6310.0,105599794000.0,59652703000.0,61.63,177.02,8.56,52994292000.0,39.13,3.05,6088243000.0,94,62,23.22243485941,12.46,4775640000.0,C,C,C,B+
110,53450.0,세코닉스,031-860-1000,"C27000/의료, 정밀, 광학기기 및 시계 제조업",39.50920245398,0.0,1.29697767949,6440.0,139214999000.0,159728662000.0,269.96,87.16,6.84,189720049000.0,6.83,4.03,9194483000.0,-5646,163,568.90459363957,44.47,2560566000.0,110,110,110,110
111,54040.0,한국컴퓨터,041-589-3300,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",46.5873015873,0.0,0.96847746103,5870.0,63270094000.0,10473831000.0,12.27,604.08,3.92,22894601000.0,9.55,9.37,1565528000.0,35,126,6.63621769507,28.67,1218185000.0,111,111,111,111
112,263600.0,덕우전자,054-474-9661-4,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",46.94444444444,0.0,1.54839324424,8450.0,48633478000.0,28117190000.0,55.07,172.97,6.56,53815612000.0,9.43,14.04,3070468000.0,744,180,,-6.91,-737431000.0,112,112,112,112
113,60370.0,케이티서브마린,051-704-0004,F42000/전문직별 공사업,957.5,0.0,1.64434493462,7660.0,70860761000.0,9378018000.0,12.65,755.6,0.31,15746973000.0,45.9,2.0,4848386000.0,58,8,84.96007098491,-56.29,701336000.0,113,113,113,113
114,36120.0,에스씨아이평가정보,1577-1006,J63000/정보서비스업,27.36486486486,0.0,5.08251239254,4050.0,15464908000.0,6232702000.0,24.89,248.13,35.8,27425124000.0,,8.5,8798485000.0,169,148,33.49598875196,0.95,7572538000.0,114,114,114,114
115,32680.0,소프트센,02-2027-3800,G46000/도매 및 상품중개업,18.44,0.0,2.11881934422,2305.0,13365182000.0,11344832000.0,28.5,117.81,23.71,20665438000.0,37.64,4.05,4474235000.0,-67,125,20.94502498864,14.08,4384363000.0,115,115,115,115
116,73640.0,테라사이언스,055-213-7000,C24000/1차 금속 제조업,,0.0,3.12000946353,2110.0,66784505000.0,39882989000.0,104.29,167.45,-8.5,9788741000.0,4.88,6.11,162628000.0,-178,-23,,28.53,-307938000.0,116,116,116,116
117,84180.0,수성이노베이션,032-820-5160,C29000/기타 기계 및 장비 제조업,,0.0,5.69450225131,3010.0,42165817000.0,33220813000.0,190.22,126.93,-99.93,14600555000.0,6.29,5.87,912539000.0,-147,-290,,23.17,718842000.0,117,117,117,117
118,77500.0,유니퀘스트,031-708-9988,G46000/도매 및 상품중개업,19.74317817014,0.0,1.86447820379,12300.0,242534201000.0,157755580000.0,87.32,153.74,19.07,282476674000.0,8.49,7.58,16075006000.0,723,623,9.65781497825,58.67,16075006000.0,C,D,C,C
119,237880.0,클리오,02-514-0056,C20000/화학물질 및 화학제품 제조업;의약품 제외,112.83185840707,0.0,2.82966420208,25500.0,134163863000.0,60002024000.0,45.2,223.6,4.9,111801467000.0,10.93,7.33,8776095000.0,674,226,14.12570213048,-2.39,5677153000.0,B,B,C,B
120,35760.0,씨제이이엔엠,02-2107-0114,G47000/소매업; 자동차 제외,26.97077059344,0.0,1.59602710677,182700.0,1195303094000.0,980928339000.0,56.34,121.85,8.82,1381607002000.0,52.2,4.98,343655402000.0,8493,6774,11.1674407062,5.18,185910190000.0,120,120,120,120
121,71950.0,코아스,02-2163-6000,C32000/가구 제조업,135.0,0.0,1.99115044247,1485.0,28915152000.0,44809557000.0,199.66,64.53,2.74,51705380000.0,7.51,8.82,1940909000.0,-45,11,,0.29,300126000.0,B,D,B,B+
122,50110.0,캠시스,070-4680-2500,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,1.79700864761,2290.0,101594546000.0,110832090000.0,155.57,91.67,-23.53,173905200000.0,50.39,9.96,-1348104000.0,-229,-155,,-34.63,-2585990000.0,122,122,122,122
123,49550.0,잉크테크,031-494-0001,C20000/화학물질 및 화학제품 제조업;의약품 제외,,0.0,3.05763914909,8650.0,28414935000.0,22640198000.0,80.69,125.51,-3.72,26616070000.0,4.36,4.56,4746566000.0,-58,-49,39.00437390088,24.34,3352314000.0,123,123,123,123
124,60540.0,에스에이티,031-450-1400,"C27000/의료, 정밀, 광학기기 및 시계 제조업",33.96226415094,0.0,1.26259083639,3600.0,19164326000.0,5523580000.0,8.65,346.95,7.37,7863349000.0,12.16,1.27,2731924000.0,81,106,65.76543660942,38.12,2411102000.0,124,124,124,124
125,31440.0,신세계푸드,02-3397-6000,I56000/음식점 및 주점업,39.12875867386,0.0,1.62685936802,101500.0,267024496000.0,156734367000.0,205.55,170.37,6.96,647192325000.0,15.98,11.82,42286620000.0,-5789,2594,6.07908925061,6.9,14509667000.0,C,B,B,C
126,31430.0,신세계인터내셔날,02-6979-1234,G47000/소매업; 자동차 제외,37.21948549534,0.0,2.51458149105,204000.0,371673360000.0,181374372000.0,71.3,204.92,13.17,626080547000.0,5.39,13.45,74532987000.0,8629,5481,18.54714064914,12.84,45436812000.0,B,D,B+,B+
127,52710.0,아모텍,032-821-0363,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,1.61552932172,30650.0,153461187000.0,155043164000.0,124.88,98.98,-2.66,89216270000.0,2.91,5.09,1073753000.0,-1115,-274,,-6.32,-7672009000.0,127,127,127,127
128,32620.0,유비케어,02-2105-5000,J58000/출판업,47.91208791208,0.0,3.81463999335,8720.0,88376715000.0,14684398000.0,20.08,601.84,15.54,49836344000.0,28.74,6.29,7051563000.0,297,182,480.17621145374,1.49,5785230000.0,128,128,128,128
129,171120.0,라이온켐텍,042-930-3300-5,C20000/화학물질 및 화학제품 제조업;의약품 제외,35.23809523809,0.0,1.84892762197,11100.0,66634638000.0,23366390000.0,21.66,285.17,10.04,70871365000.0,8.43,5.96,7349865000.0,427,315,,6.68,5769421000.0,129,129,129,129
130,90470.0,제이스텍,041-421 - 5000,C29000/기타 기계 및 장비 제조업,,0.0,1.04007629842,7950.0,51938415000.0,34341183000.0,30.28,151.24,-0.41,44274366000.0,37.68,2.28,945903000.0,-969,-16,,-29.86,-180094000.0,130,130,130,130
131,65450.0,빅텍,031-631-7301,C28000/전기장비 제조업,56.91056910569,0.0,4.08754350314,7000.0,86947843000.0,61585071000.0,120.5,141.18,13.01,48920719000.0,4.16,6.74,5638740000.0,106,123,107.99136069114,124.91,4165026000.0,131,131,131,131
132,36420.0,제이콘텐트리,02-751-9811,J59000/영상·오디오 기록물 제작 및 배급업,,0.0,1.60371119002,48350.0,170083734000.0,23277059000.0,44.23,730.69,-1.45,1316893000.0,,51.67,-771834000.0,-2224,-219,,-94.66,-967197000.0,C,D,C,C
133,35720.0,카카오,1577-3321,J63000/정보서비스업,397.56097560975,0.0,20.27522057076,163000.0,1746117922000.0,1318174042000.0,35.28,132.46,6.42,1012243849000.0,,18.38,238289801000.0,-1392,410,293.68311051853,23.19,174045116000.0,B,B,B+,B
134,194370.0,제이에스코퍼레이션,02-2040-3400,"C15000/가죽, 가방 및 신발 제조업",59.1304347826,0.0,1.75777968299,20400.0,121785412000.0,121071373000.0,77.92,100.59,5.5,102952179000.0,4.83,5.42,4599730000.0,-397,345,,29.47,4209955000.0,C,D,C,B
135,115570.0,스타플렉스,043-878-4071,C22000/고무제품 및 플라스틱제품 제조업,,0.0,0.87736047049,5560.0,32365687000.0,49086877000.0,99.85,65.94,-13.63,31726289000.0,4.72,3.42,-1389032000.0,-2624,-457,,11.73,-2001871000.0,135,135,135,135
136,33500.0,동성화인텍,051-200-4648,C20000/화학물질 및 화학제품 제조업;의약품 제외,24.85380116959,0.0,2.86284609563,12750.0,138690744000.0,116771666000.0,98.11,118.77,23.08,188609929000.0,5.09,10.1,24508936000.0,790,513,21.44659377628,0.11,21099135000.0,136,136,136,136
137,317830.0,에스피시스템스,055-371-5600,C29000/기타 기계 및 장비 제조업,135.78947368421,0.0,2.12538683962,7740.0,24639227000.0,26173325000.0,96.06,94.14,2.71,12142170000.0,14.44,2.2,27105000.0,57,57,,-14.81,27105000.0,137,137,137,137
138,89790.0,제이티,070-4172-0100,"C27000/의료, 정밀, 광학기기 및 시계 제조업",14.62406015037,0.0,2.19956687192,7780.0,58175528000.0,35076259000.0,104.3,165.85,30.72,25800694000.0,5.81,6.18,6131077000.0,526,532,6.72859045543,12.05,5501275000.0,138,138,138,138
139,64480.0,브리지텍,02-3430-4114,J58000/출판업,42.62711864406,0.0,2.08326430535,5030.0,24242924000.0,10050787000.0,31.82,241.2,8.07,20971893000.0,124.88,4.77,2090066000.0,74,118,103.66859027205,4.01,1112669000.0,139,139,139,139
140,43610.0,지니뮤직,02-3282-2600,J63000/정보서비스업,65.56603773584,0.0,3.52326878231,6950.0,173699328000.0,79509586000.0,50.89,218.46,7.42,122128327000.0,2202.46,2.77,9489048000.0,163,106,,-0.17,7171640000.0,C,C,C,B
141,43220.0,에이치엘비파워,02-544-3301,C29000/기타 기계 및 장비 제조업,,0.0,4.6743566253,2245.0,55362472000.0,30476244000.0,90.32,181.66,-8.94,6887555000.0,1.83,2.78,-1530523000.0,-5,-20,,-51.67,-2296645000.0,141,141,141,141
142,90410.0,덕신하우징,041-556-2600,C25000/금속가공제품 제조업;기계 및 가구 제외,41.66666666666,0.0,1.6033105832,2375.0,73513910000.0,55190163000.0,96.31,133.2,7.11,68241990000.0,9.57,5.17,3237051000.0,-202,57,,17.64,1350367000.0,142,142,142,142
143,15710.0,코콤,02-6675-2134-5,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",65.32374100719,0.0,1.32066580173,9080.0,76401185000.0,22080650000.0,30.99,346.01,3.78,45101055000.0,6.03,3.94,2695921000.0,438,139,,-5.71,2100472000.0,143,143,143,143
144,46390.0,삼화네트웍스,02-3454-1500,J59000/영상·오디오 기록물 제작 및 배급업,,0.0,4.06245224389,3190.0,24486619000.0,4181043000.0,22.79,585.66,-2.82,4484356000.0,,3.15,-487679000.0,-123,-11,,-80.91,-729367000.0,144,144,144,144
145,54630.0,에이디칩스,031-463-7500,C33000/기타 제품 제조업,,0.0,2.4640231908,1190.0,26745009000.0,12193064000.0,96.84,219.35,-19.83,15460007000.0,4.84,3.75,-2328848000.0,-161,-50,,54.91,-2535168000.0,145,145,145,145
146,38620.0,위즈코프,02-2007-0300,G47000/소매업; 자동차 제외,,0.0,7.69527699261,6180.0,27007399000.0,22948170000.0,71.62,117.69,-46.62,14802409000.0,77.32,110.09,586315000.0,59,-236,454.07788390889,4.08,279949000.0,146,146,146,146
147,43200.0,파루,061-755-5114,C28000/전기장비 제조업,,0.0,1.8805553515,1280.0,29821907000.0,29796062000.0,134.25,100.09,-10.22,14813827000.0,7.71,1.52,-1193981000.0,-596,-37,,-19.4,-1330245000.0,147,147,147,147
148,37560.0,엘지헬로비전,1855-1000,J60000/방송업,53.11764705882,0.0,1.735163678,9030.0,370005049000.0,226017925000.0,125.41,163.71,4.15,529294409000.0,119.1,4.4,108440760000.0,-4027,170,,0.34,21162066000.0,148,148,148,148
149,76080.0,웰크론한텍,031-350-8900,F41000/종합 건설업,,0.0,1.42646175816,4395.0,102278403000.0,76186680000.0,125.97,134.25,-1.75,136271361000.0,87.22,5.91,666740000.0,49,-12,,39.41,-14563000.0,149,149,149,149
150,36830.0,솔브레인홀딩스,031-719-0700,M71000/전문서비스업,,0.0,0.78301591913,37000.0,56358552000.0,33640601000.0,6.52,167.53,-1.47,14765216000.0,,17.76,8657556000.0,107453,-354,,1220.38,7697101000.0,150,150,150,150
151,45520.0,크린앤사이언스,02-550-0800,C29000/기타 기계 및 장비 제조업,,0.0,3.21154934316,23100.0,52241367000.0,35372187000.0,148.87,147.69,-12.4,64592418000.0,6.62,5.41,2183881000.0,2210,-509,18.06042031523,-16.89,-1576102000.0,151,151,151,151
152,91580.0,상신이디피,041-583-5027,C28000/전기장비 제조업,47.96238244514,0.0,3.14457006739,15300.0,65041251000.0,67891886000.0,103.57,95.8,13.18,57432918000.0,21.1,3.87,7331941000.0,32,319,,42.62,5104721000.0,152,152,152,152
153,41510.0,에스엠엔터테인먼트,02-6240-9800,J59000/영상·오디오 기록물 제작 및 배급업,50.38560411311,0.0,3.47736195967,58800.0,253718856000.0,154816234000.0,63.53,163.88,13.76,204751445000.0,130.41,4.47,51492639000.0,-1286,1167,33.03073880999,43.22,42554463000.0,153,153,153,153
154,53800.0,안랩,031-722-8000,J58000/출판업,22.62842735581,0.0,3.11112613233,71800.0,207244653000.0,70208816000.0,32.54,295.18,24.55,87765703000.0,39.29,9.0,8526840000.0,2093,3173,23.70497540361,6.39,8526840000.0,B+,B,B+,B+
155,52190.0,세영디앤씨,02-515-7880,"R90000/창작, 예술 및 여가관련 서비스업",,0.0,35.45246965508,8850.0,955969000.0,2770111000.0,363.97,34.51,-7294.38,143000.0,,,-461153000.0,-178,-9106,,-99.98,-488822000.0,155,155,155,155
156,60250.0,엔에이치엔한국사이버결제,02-2108-1000,J63000/정보서비스업,82.06214689265,0.0,8.7304878855,58100.0,309529117000.0,226895217000.0,135.46,136.42,20.37,347960216000.0,363.97,55.79,23453582000.0,1375,708,34.43615974584,20.25,20781615000.0,156,156,156,156
157,89890.0,코세스,032-662-2224,C29000/기타 기계 및 장비 제조업,42.77777777777,0.0,5.94986657874,11550.0,40664846000.0,35773960000.0,138.1,113.67,27.03,27782793000.0,3.99,2.62,6146714000.0,403,270,233.05084745762,73.38,5585056000.0,157,157,157,157
158,94480.0,갤럭시아머니트리,1566-0123,J58000/출판업,,0.0,4.46186965567,7420.0,208900198000.0,129548016000.0,183.12,161.25,-1.88,48216723000.0,,2.98,3613124000.0,105,-23,25.00842601954,16.91,2690881000.0,158,158,158,158
159,69640.0,한세엠케이,02-2142-5000,G47000/소매업; 자동차 제외,,0.0,1.62412439508,8850.0,69945968000.0,30528464000.0,46.34,229.12,-1.21,73516492000.0,3.07,12.24,94749000.0,-2448,-39,140.54311576941,-12.07,-428225000.0,B,C,B+,B+
160,67770.0,세진티에스,031-650-3700,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",24.92957746478,0.0,1.12225855061,5310.0,26856780000.0,2060833000.0,5.35,1303.2,8.99,9397149000.0,138.28,10.47,1761617000.0,221,213,28.34267413931,-5.6,1453831000.0,160,160,160,160
161,101670.0,코리아에스이,031-766-4822,C25000/금속가공제품 제조업;기계 및 가구 제외,,0.0,1.8753386616,2215.0,19201868000.0,4479175000.0,24.86,428.69,-5.9,5550459000.0,1.47,4.02,-545895000.0,-336,-39,,16.48,-655334000.0,161,161,161,161
162,80160.0,모두투어네트워크,02-728-8000,N75000/사업지원 서비스업,,0.0,9.13370214771,26350.0,87332092000.0,32005302000.0,145.72,272.87,-32.69,1509505000.0,2.25,1.86,-6684228000.0,-3754,-560,,-96.14,-7834182000.0,162,162,162,162
163,32960.0,동일기연,031-299-5500,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",9.08858166922,0.0,1.05040649251,17750.0,43655522000.0,3100445000.0,5.59,1408.04,22.89,13687670000.0,2.61,7.93,1884946000.0,341,1953,,13.49,1519453000.0,163,163,163,163
164,60590.0,씨티씨바이오,1661-8800,C21000/의료용 물질 및 의약품 제조업,152.85714285714,0.0,2.35537553931,8560.0,59513499000.0,50630608000.0,68.1,117.54,2.72,48154878000.0,3.8,3.83,3593435000.0,-723,56,26.90385642895,-2.25,1364398000.0,164,164,164,164
165,35610.0,솔본,02-580-2800,M71000/전문서비스업,8.48,0.0,1.05442035893,6360.0,9391808000.0,559675000.0,1.9,1678.08,24.85,1644939000.0,170.82,0.55,641596000.0,36,750,345.46442151004,10.79,576313000.0,165,165,165,165
166,49180.0,셀루메드,02-2104-0475,C21000/의료용 물질 및 의약품 제조업,824.0,0.0,8.22396327162,8240.0,33548393000.0,24455545000.0,68.5,137.18,2.35,5495547000.0,2.98,1.43,-570943000.0,-59,10,163.84967190296,-21.58,-993093000.0,166,166,166,166
167,78590.0,온코퀘스트파마슈티컬,02-6925-2168,C30000/자동차 및 트레일러 제조업,,0.0,,3890.0,28943667000.0,380029330000.0,865.5,7.62,-234.97,21390630000.0,112.06,16.64,-1647193000.0,-2448,-1154,,25.48,-2430909000.0,167,167,167,167
168,108230.0,톱텍,054-472-1100,C29000/기타 기계 및 장비 제조업,,0.0,1.38834685058,12700.0,209146963000.0,33661909000.0,9.96,621.32,-7.73,67003703000.0,2.45,1.7,-29765228000.0,694,-382,,-54.49,-31326085000.0,168,168,168,168
169,36530.0,SNT홀딩스,02-3279-5010,M71000/전문서비스업,35.28,0.0,0.85237881338,22050.0,20263931000.0,285564000.0,0.17,7096.11,4.3,10355488000.0,,27.19,,1543,625,34.62190679562,-35.78,9058237000.0,169,169,169,169
170,67730.0,로지시스,02-2125-6300,"J62000/컴퓨터 프로그래밍, 시스템 통합 및 관리업",93.29896907216,0.0,4.9381772942,9050.0,19881916000.0,7241527000.0,50.09,274.55,10.74,15726352000.0,121.8,6.12,668866000.0,50,97,,0.67,190728000.0,170,170,170,170
171,39290.0,인포뱅크,031-628-1500,J63000/정보서비스업,89.22155688622,0.0,2.47581922199,14900.0,26022730000.0,14956021000.0,33.52,174.0,5.39,46043090000.0,61390.79,7.57,1824967000.0,142,167,93.97073662966,24.01,1172798000.0,171,171,171,171
172,142210.0,유니트론텍,02-573-6800,G46000/도매 및 상품중개업,22.37341772151,0.0,1.56767615846,7070.0,108600233000.0,63192488000.0,156.56,171.86,13.72,132571235000.0,8.48,6.05,6081313000.0,35,316,,45.29,5706793000.0,172,172,172,172
173,97870.0,효성오앤비,042-624-7613,C20000/화학물질 및 화학제품 제조업;의약품 제외,,,,,,,,,,,,,,189,,,,,173,173,173,173
174,41920.0,메디아나,033-742-5400,"C27000/의료, 정밀, 광학기기 및 시계 제조업",30.68669527896,0.0,1.74233646101,14300.0,53596441000.0,7408021000.0,11.67,723.49,11.43,28142773000.0,4.16,4.8,5037554000.0,1293,466,21.60740998171,-24.22,4127551000.0,174,174,174,174
175,308170.0,센트랄모텍,052-290-1300,C30000/자동차 및 트레일러 제조업,95.0,0.0,2.45365497736,26600.0,75043190000.0,91462314000.0,153.67,82.05,5.11,137198622000.0,20.98,5.5,8633957000.0,444,280,,31.33,2427223000.0,175,175,175,175
176,47770.0,코데즈컴바인,02-2239-1414,"C14000/의복, 의복액세서리 및 모피제품 제조업",45.55555555555,0.0,2.38425560549,2870.0,32673923000.0,7463685000.0,16.94,437.77,10.66,19065191000.0,8.21,10.92,2699443000.0,114,63,34.12198311734,40.13,1994297000.0,176,176,176,176
